date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics
2018-09-21 23:54:00,933,Bellavista,Primero #HermanitoBecerril y ahora #HermanitaMilagros (sin olvidar a #Leiva) y lo que viene de #LavaJato terminarán… https://t.co/DRtJEsONwq,17,140,7.294117647058823,4,0
2018-09-21 23:54:02,664,Lima,Me salgo con la mía😊!,5,21,3.4,0,0
2018-09-21 23:54:23,440,Independencia,Werk 😎 (@ Johnny Rockets - Megaplaza in Distrito de Lima) https://t.co/0mTaPVCj9E,12,81,5.833333333333333,0,0
2018-09-21 23:54:45,35,Peru,@SputnikMundo QUE BUENOS SIRVIENTES SE HA CONSEGUIDO USA.,8,57,6.25,0,0
2018-09-21 23:55:03,98,San Miguel,@HUGO_F @TorresCassano @jodamo86 @StyloyColor @Politica_LR Qué se puede esperar de alguien que no sabe qué decir.,16,113,6.125,0,0
2018-09-21 23:55:13,261,Santiago de Surco,"@kikesitov67 @RPPNoticias Si, eso es servicio y no servirse",9,59,5.666666666666667,0,0
2018-09-21 23:55:13,360,San Miguel,"@caliaQadehs Gorda se me pone a mí, al ver tanta belleza hecha mujer.",13,69,4.384615384615385,0,0
2018-09-21 23:55:17,804,Miraflores,"I'm at Homemade in Miraflores, Lima https://t.co/CcEhfl2vhV",7,59,7.571428571428571,0,0
2018-09-21 23:55:46,150,San Borja,"VIERNES, se acabó la semana. 🐒🐍✔🐨🐻🎥😀🌫",6,37,5.333333333333333,0,0
2018-09-21 23:55:54,116,La Molina,Para aclarar conceptos y divertirse un rato,7,43,5.285714285714286,0,0
2018-09-21 23:56:00,933,Bellavista,@BrunoGEsc @FernandoArmasCa Completamente de acuerdo.,5,53,9.8,0,0
2018-09-21 23:56:13,86,San Miguel,#bynperu #everybodystreets #lensculturestreets #photoobserve #ig_street #streetlife_award #beststreets… https://t.co/Ajn16PICUJ,8,127,15.0,7,0
2018-09-21 23:56:16,186,Peru,"Muchos piensan que no tengo carácter , pero cuando hablamos de defender lo derechos presupuestales que con una meta… https://t.co/oOWqCCkbNC",20,140,6.05,0,0
2018-09-21 23:56:18,98,San Miguel,"@eduaraliaga71 @StyloyColor @Politica_LR Dices lo que a ti te gusta, Bravo, desahógate, te hará bien.",15,101,5.8,0,0
2018-09-21 23:56:24,1339,La Molina,@CaveroMv Siempre dice huevadas y defiende a su hermanón y a la #SeñoraK,13,72,4.615384615384615,1,0
2018-09-21 23:56:33,11,San Borja,"@sexologacarola hola Carolina, puedo consultarle algo?",6,54,8.166666666666666,0,0
2018-09-21 23:56:41,448,San Borja,@Ricardo10y9 Oe flaco y Galvis?,5,31,5.4,0,0
2018-09-21 23:56:45,14,Lima,"@RPPNoticias Y aquí en el Perú la pena de muerte es una utopía nada más y el vehículo de un candidato para conseguir votos, así estamos.",26,136,4.269230769230769,0,0
2018-09-21 23:56:50,394,Ate,@jfoviedo21 @natiibedoya Deje de lamber que no se lo van a dar.,12,63,4.333333333333333,0,0
2018-09-21 23:56:51,545,Lince,Almorzando con una churra por su cumple! xiomivelasquez te quiero a loooot! en Tip Top Calle Arenales https://t.co/ZZsml8am4x,18,125,6.0,0,0
2018-09-21 23:57:09,508,Miraflores,"Tmr no puedo, no lo entiendo 😠😭",7,31,3.5714285714285716,0,0
2018-09-21 23:57:24,262,Lima,Feliz Cumpleaños C 🎉🎂 @RinaldoCruzado8 todas son palabras de agradecimiento por lo que entregas a nuestro… https://t.co/oe9dEfRcm7,17,130,6.705882352941177,0,0
2018-09-21 23:57:24,3148,San isidro,"Ojo, pare, cruce, tren  https://t.co/LnER1RmAl8",6,47,8.4,0,0
2018-09-21 23:57:28,136,Magdalena Vieja,No entiendo el afán de mis papás de ir una y otra y otra y otra y otra vez a comer al mismo lugar,24,97,3.0833333333333335,0,0
2018-09-21 23:57:36,136,Santiago de Surco,@Jota30S @ANDREA1328 @Combate_ATV @atvpe Si eso creo porque hoy en circuito final yel cpmbate normalel l7nes sera C… https://t.co/ajVP85TDdT,19,140,6.421052631578948,0,0
2018-09-21 23:57:39,234,Santiago de Surco,"@FernandoArmasCa @Phill_Butters Un homofóbico, misógino y xenófobo, no merece micrófonos ni cámaras.
No puedes abog… https://t.co/2KGGT5TbwT",15,140,7.8125,0,0
2018-09-21 23:58:06,396,San isidro,"I'm at Caldo de Gallina in Surquillo, Lima https://t.co/r8m0S8tURo",9,66,6.444444444444445,0,0
2018-09-21 23:58:36,136,Santiago de Surco,Desde  el lunes loq se quiere los colores sagrados de Combate y q haya competencias A1 @Combate_ATV,18,99,4.823529411764706,0,0
2018-09-21 23:58:51,1339,La Molina,Ver para creESTEEEEE no sean así pues,7,37,4.428571428571429,0,0
2018-09-21 23:58:56,1218,Lima,JAJAJAAAA.,1,10,10.0,0,0
2018-09-21 23:59:21,68441,Miraflores,Ya ¿ y?,3,7,1.6666666666666667,0,0
2018-09-21 23:59:44,29,San isidro,Dos más... https://t.co/vozjnJSR0O,3,34,10.666666666666666,0,0
2018-09-21 23:59:49,1,San Juan de Miraflores,https://t.co/cWn69MUdTd,1,23,23.0,0,0
2018-09-21 23:59:54,1,San Juan de Miraflores,https://t.co/QkUkZmtksm,1,23,23.0,0,0
2018-09-21 23:59:56,11733,Lima,"""Las ciudades más seguras, accesibles y cómodas son las que tienen un mayor porcentaje de mujeres movilizándose en… https://t.co/mFJzKwX9Sk",19,139,6.368421052631579,0,0
2018-09-21 23:59:59,120,La Molina,Xq se tiene q ir x las ramas🙄🌿,8,30,2.875,0,0
2018-09-22 00:00:00,1,San Juan de Miraflores,https://t.co/JnNYb0sBBz,1,23,23.0,0,0
2018-09-22 00:00:02,480,Surquillo,"19:00:02,WS2080
Wind:270°at2.5km/h Gust:8.6km/h,
T:17.1°C/DP:14.9°C,
HeatIndex:17.1°C,
1013.1:Hpa,
PP:0.0mm,
Hum:87%
#Weathercloud",2,130,13.555555555555555,1,0
2018-09-22 00:00:10,1,San Juan de Miraflores,https://t.co/jU3E4Rdf3l,1,23,23.0,0,0
2018-09-22 00:00:11,2606,Magdalena Vieja,@xtianras Bale berga la vida!,5,29,5.0,0,0
2018-09-22 00:00:12,394,Ate,@jfoviedo21 @natiibedoya Lambón!,3,32,10.0,0,0
2018-09-22 00:00:15,395,Magdalena Vieja,@PKSConsultores @CibernautasFP @SolCn Esto también es extensivo para @ClaraEOspinaG,9,83,8.333333333333334,0,0
2018-09-22 00:00:16,267,San Martin de Porres,@adolfobolivar4 Jocks y CHULLS de Tuta la Vida...,8,49,5.25,0,0
2018-09-22 00:00:24,1,San Juan de Miraflores,https://t.co/F87M1xZRus,1,23,23.0,0,0
2018-09-22 00:00:32,1,San Juan de Miraflores,https://t.co/SQgBa9RPbA,1,23,23.0,0,0
2018-09-22 00:00:41,1,San Juan de Miraflores,https://t.co/yew5i0RFuG,1,23,23.0,0,0
2018-09-22 00:00:48,1,San Juan de Miraflores,https://t.co/P08lMgPEVB,1,23,23.0,0,0
2018-09-22 00:00:50,314,Peru,"Verga, la que nos espera a mí y a mi hermano.",11,45,3.1818181818181817,0,0
2018-09-22 00:00:57,1,San Juan de Miraflores,https://t.co/v4j4KUoEhy,1,23,23.0,0,0
2018-09-22 00:01:04,1,San Juan de Miraflores,https://t.co/Y5zSkyyJRW,1,23,23.0,0,0
2018-09-22 00:01:11,48,Miraflores,"Después de terminar la sesión de hoy, hay que celebrar el día del Fotógrafo
dominosperu
#dominospizza #dominosperu… https://t.co/HOhQqY8cj2",16,139,6.777777777777778,2,0
2018-09-22 00:01:14,1,San Juan de Miraflores,https://t.co/C9NdBQnIdh,1,23,23.0,0,0
2018-09-22 00:01:22,1,San Juan de Miraflores,https://t.co/qgYg6M54SX,1,23,23.0,0,0
2018-09-22 00:01:24,26,Santiago de Surco,@DanielUrresti1 @Politica_ECpe @canalN_ @salvajedigital @rmapalacios @hurgamemoriaPE @alvarezrodrich @RPPNoticias… https://t.co/XtohBjUi0y,9,138,14.444444444444445,0,0
2018-09-22 00:01:31,1,San Juan de Miraflores,https://t.co/yHaa17j0bD,1,23,23.0,0,0
2018-09-22 00:01:40,122,La victoria,"Se viene lo más oscuro del fujimorismo, trampas y más dilataciones 
A estar atentos, no lo permitiremos",17,103,5.0588235294117645,0,0
2018-09-22 00:01:43,1,San Juan de Miraflores,https://t.co/DRHQO2u8Wc,1,23,23.0,0,0
2018-09-22 00:01:43,491,Lima,Viejito querido ✌️,3,18,5.333333333333333,0,0
2018-09-22 00:01:46,2888,Jesús Maria,"Angielovers? Me oyen? Me escuchan? Están ahí? ESCRÍBANME AL INBOX, DM, Insta o wsp 955791646
Asunto: Reunión de la jefa AA",20,122,4.857142857142857,0,1
2018-09-22 00:01:51,240,La Molina,Mañana https://t.co/GySrOlDwQ3,2,30,14.5,0,0
2018-09-22 00:01:56,1,San Juan de Miraflores,https://t.co/janANjkONt,1,23,23.0,0,0
2018-09-22 00:01:58,395,Magdalena Vieja,@eudmed @Phill_Butters @willaxtv Estaremos atentos.,5,51,9.4,0,0
2018-09-22 00:02:04,1,San Juan de Miraflores,https://t.co/6csZ5U3LQ3,1,23,23.0,0,0
2018-09-22 00:02:11,8,La victoria,QUE MANIPULADORA MA PÍA DEBIÓ PENSAR EN SU FAMILIA ANTES DE SER TAN IRRESPONSABLE CON SU TRABAJO MITCHEL #EEGElGranClásico,19,122,5.473684210526316,1,0
2018-09-22 00:02:15,1,San Juan de Miraflores,https://t.co/IuH7p85anQ,1,23,23.0,0,0
2018-09-22 00:02:17,680,Rimac,• it's friday • en Lima Region https://t.co/6wiRZZqry9,8,54,5.875,0,0
2018-09-22 00:02:18,383,San Borja,Golazo!,1,7,7.0,0,0
2018-09-22 00:02:23,347,Santiago de Surco,Pregunta seria 🤔,3,16,4.666666666666667,0,0
2018-09-22 00:02:28,3,Lima,V me inspiró para editar las fotos. Kim Taehyung i love u❤ @BTS_twt https://t.co/M5mUaEfOxW,14,91,5.571428571428571,0,0
2018-09-22 00:02:45,122,La victoria,"@patriciagamarra Faltó la opción:
Todos los anteriores",6,54,6.857142857142857,0,0
2018-09-22 00:02:50,325,La Perla,"@xnshd @imranzomg Also buy licenses from famous IP , the game of thrones one should be expensive compared with the others",21,121,4.809523809523809,0,0
2018-09-22 00:03:34,267,San Martin de Porres,@elblogintimoEBI @ClubALoficial Hoy @Leaobutron tapó 10 puntos. El equipo fue muy efectivo. 👏🏻 Para Lemos. Resistid… https://t.co/ogzr3pvQa1,17,140,7.294117647058823,0,1
2018-09-22 00:03:39,26,Santiago de Surco,@willaxtv @KarinaBeteta01 @Phill_Butters @RadioExitosaPe ya aburría su programa. Tenia la camiseta muy naranja.,13,111,7.615384615384615,0,0
2018-09-22 00:03:45,85177,Peru,"Una baja para #Juventus 

https://t.co/pUNGz9GcUl",5,49,8.6,1,0
2018-09-22 00:03:55,432,Callao,"@Hobi_Jelly @BTS_twt 20 primaveras 🌻🍃

@BTS_twt",5,47,6.833333333333333,0,1
2018-09-22 00:04:04,3415,Lima,Nuestra artista internacional @Carolina_LaO llega a Lima para entregarles sus clásicos que enamoran… https://t.co/v7Ijoh2XGT,14,124,7.928571428571429,0,0
2018-09-22 00:04:07,8,La victoria,QUÉ LES PASA !!! PORQUE QUITAN. PUNTOS A LOS GUERREROS POR UNA INFRACCIÓN DE UN COMPETIDOR #EEGElGranClásico,17,108,5.411764705882353,1,0
2018-09-22 00:04:11,94,Santiago de Surco,"-“Qué planes más tarde vienes a palmearme ?”

Jajajajajajaja ptm que buenaaaaaaaa porque eres asiiiiii",14,102,5.8,0,0
2018-09-22 00:04:20,88,Peru,"95 días para navidad, jijiji",5,28,4.8,0,1
2018-09-22 00:04:52,77,Independencia,"Una noche de shopping, con una buena cena y una peliculasa por empezar en el cine. Y todo con la mejor compañia: yo… https://t.co/INHj3V3hUm",24,140,4.875,0,0
2018-09-22 00:04:54,139,La victoria,@GiuAntone Que fuertes declaraciones.😱😱😱😱,4,41,9.5,0,0
2018-09-22 00:04:59,98,San Miguel,"@edssonzc @TorresCassano @StyloyColor @Politica_LR Al parecer, su criterio es: ''Opinan diferente a mí, entonces es fujimorista''.",16,130,7.1875,0,0
2018-09-22 00:05:09,59,Jesús Maria,"I'm at Universidad Peruana de Ciencias Aplicadas - UPC - @upcedu in San Isidro, Lima https://t.co/UgdqvulGlL",16,108,5.8125,0,0
2018-09-22 00:05:09,20,Los Olivos,"DELTOIDES
Atleta:stefany.joaquin
Campeona Wellnes Juvenil Selectivo 2018 💪🙏
Técnica :Dropset
➖➖➖➖➖➖➖➖➖➖➖➖
@smhyr4 p… https://t.co/SpF3tcYV7U",9,140,9.071428571428571,0,1
2018-09-22 00:05:10,2606,Magdalena Vieja,He dormido casi 5 horas :( ahora no voy a dormir toda la noche y mañana tengo examen en la universidad. Bale berga la bida,25,122,3.92,0,1
2018-09-22 00:05:12,664,San Borja,@CarlosRierx Jjjjjjjajaajajajajaja maldito,3,42,13.333333333333334,0,0
2018-09-22 00:05:12,59,Jesús Maria,"I'm at Plazuela de la UPC - San Isidro in San Isidro, Lima https://t.co/EM72WcfrZp",14,82,4.928571428571429,0,0
2018-09-22 00:05:18,59,Jesús Maria,I'm at Pabellón A - UPC - @upcedu in San Isidro https://t.co/01aqvTp8Wj,12,71,5.0,0,0
2018-09-22 00:05:22,2054,Barranco,Extraño aquellos días donde los #viernes por la #noche eran de #rumba #bebedera y pensar en la #playita al #dia sig… https://t.co/lY7xcKmKGt,22,140,5.409090909090909,6,0
2018-09-22 00:05:22,325,La Perla,@TheMactastic @shinobi602 Or maybe the price to buy expensive licenses like GOT or Guardians of the Galaxy,17,106,5.294117647058823,0,0
2018-09-22 00:05:32,8,La victoria,SI UN TRABAJADOR COMETE UNA FALTA A EL SE LE SANCIONA NO CIERRAN LA FÁBRICA #EEGElGranClásico,16,93,4.875,1,0
2018-09-22 00:05:40,77,Santiago de Surco,"@diarioperfilpe A la señora K, será!!",6,37,5.333333333333333,0,0
2018-09-22 00:05:41,10733,San Juan de Lurigancho,Hoy curdas y mañana también.,5,28,4.8,0,0
2018-09-22 00:05:43,664,San Borja,@CarlosRierx ;-) disculpa en el Lexus de daddy no hay casi señal!,12,65,4.5,0,0
2018-09-22 00:05:45,314,Lima,@hurgamemoriaPE @Phill_Butters ¿Está vestido como Bart Simpson o me parece? 😂,11,77,6.090909090909091,0,0
2018-09-22 00:05:54,3,Puente Piedra,https://t.co/aAHP0eDPSr,1,23,23.0,0,0
2018-09-22 00:06:14,2097,San Borja,Quien es ocram?,3,15,4.333333333333333,0,0
2018-09-22 00:06:18,395,Magdalena Vieja,"@veritatisperu @cesaralva58 La diferencia entre un estadista y un gobernante de turno son los resultados, que al pr… https://t.co/TYuAJpWbNr",19,140,6.421052631578948,0,0
2018-09-22 00:06:21,26,Santiago de Surco,@FernandoArmasCa @meiermq @Phill_Butters ME ABURRIO SU PROGRAMA Y A ESA HORA ESCUCHABA OTRA RADIO. TAMBIEM TENIA LA CAMISETA NARANJA.,19,133,6.052631578947368,0,0
2018-09-22 00:06:32,97,Magdalena del Mar,🚗🤓🤓 https://t.co/6wZJOBrrMg,2,27,13.0,0,0
2018-09-22 00:06:40,2097,San Borja,El dinero no compra todo ...,6,28,3.8333333333333335,0,0
2018-09-22 00:06:44,1225,Lima,Nunca había hablado de esto abiertamente y mucho menos lo mal que me sentía ni por lo que pase pero sentí ganas de… https://t.co/g4WnJAmYGF,24,139,4.833333333333333,0,0
2018-09-22 00:07:01,35,Peru,@SputnikMundo ¿ HABLAN DE CRUELDAD ? los judíos matan palestinos como si fueran ganado y nadie hace tanto escándalo… https://t.co/I8Lm4OzdLj,20,140,6.05,0,0
2018-09-22 00:07:04,1591,San isidro,Esta noche en Combutters,4,24,5.25,0,0
2018-09-22 00:07:21,8,La victoria,PORQUE MA PÍA SUBESTIMA A LOS TELEVIDENTES??? FALTA DE RESPETO!!!#EEGElGranClásico,10,82,7.3,0,0
2018-09-22 00:07:26,1244,Surquillo,Hoy quiero salir,3,16,4.666666666666667,0,0
2018-09-22 00:07:29,93,Bellavista,@TRICICLODELPERU @exitosape @ocram El sr Butters es alguien de personalidad inquietante pero no es capaz d poner la… https://t.co/G8TjM7Aqve,19,140,6.421052631578948,0,0
2018-09-22 00:07:31,122,San Miguel,"Tengo una hora para llegar a Surco, podré lograrlo?",9,51,4.777777777777778,0,0
2018-09-22 00:07:32,1,San Martin de Porres,"@MiguelMorenoPe Dale nomás, a seguir alegrandonos la vida, más bien cuando sale la del tío Godos",16,96,5.0625,0,0
2018-09-22 00:07:43,136,Ate,@inoesasi @MariaLauraVall2 jajajajajaja,3,39,12.333333333333334,0,0
2018-09-22 00:08:08,2251,Magdalena Vieja,"I'm at Circolo Sportivo Italiano in Pueblo Libre, Lima https://t.co/eceyZiE2KO",10,78,6.9,0,0
2018-09-22 00:08:12,378,San Borja,Me cago de sueño csm,5,20,3.2,0,0
2018-09-22 00:08:23,124,San Borja,San Leao!!,2,10,4.5,0,0
2018-09-22 00:08:26,451,San isidro,@smirandp Lenovo. La uso para trabajar y en casa y me va bien. Hiraoka me da seguridad en ese tipo de compras. Hace… https://t.co/o9dA4I0BUX,24,140,4.875,0,0
2018-09-22 00:08:39,136,Ate,"Los únicos días que amo, viernes",6,32,4.5,0,0
2018-09-22 00:08:46,1012,San isidro,Vuelve en vos confío. https://t.co/ov8TV5oo7t,5,45,8.2,0,0
2018-09-22 00:08:47,8,La victoria,MA PÍA PIENSAS  #EEGElGranClásico,5,33,7.25,1,0
2018-09-22 00:09:04,2097,San Borja,Están desesperados por la ley Mulder...tan acostumbrados están a qué les llegue dinero fácil que ahora creen es su… https://t.co/wafqrHg97l,20,139,6.0,0,0
2018-09-22 00:09:06,273,San isidro,"En vista de que no me voy a mover de mi sillón en unas 6 horas, es tiempo de happy galletas.",21,92,3.4285714285714284,0,1
2018-09-22 00:09:04,2606,Magdalena Vieja,"@media_veronika Sí, siempre y cuando ambas partes estén conscientes de ello, solo tire y nada más sin exclusividad.",18,115,5.444444444444445,0,0
2018-09-22 00:09:13,107065,Lince,"#ml7 es ahora una tendencia en #Lima

https://t.co/MSbvkU6WoQ https://t.co/keYLaah39M",8,85,8.444444444444445,2,0
2018-09-22 00:09:25,325,La Perla,"@Mahilikes @LZCOficial Se vive mucho del típico ""La animación es para niños"" , a varios conocidos no les gusta la animación por ese tema .",25,138,4.56,0,0
2018-09-22 00:09:35,1,Ate,@Sedapal Deseo que hagan urgente la reconexión . Pagué en la mañana .contrato # 3721244_6 URB.El trébol primera eta… https://t.co/NWOKa25uRR,20,140,6.05,1,0
2018-09-22 00:09:42,1244,Surquillo,@MrTotoQ Algo más tranqui jeje,5,30,5.2,0,0
2018-09-22 00:09:48,272,La victoria,Lanzan campaña con participación del público joven - https://t.co/ELbGX5qoRo https://t.co/cEkZAwtrnh https://t.co/OrbTk3n5Zj,11,124,10.363636363636363,0,0
2018-09-22 00:09:52,1012,San isidro,@RinaldoCruzado8 Has mejorado los últimos dos partidos.,7,55,7.0,0,0
2018-09-22 00:10:13,6675,Santiago de Surco,@RichardAcunaN @Fuji_Meme @KenjiFujimoriH 👍,4,43,10.0,0,0
2018-09-22 00:10:18,906,Miraflores,Beeello 😍😍😍😍,2,12,5.5,0,0
2018-09-22 00:10:24,14,Lima,"@Capital967 Bien cobardes son al insultar a una dama , solamente por dar una opinión, y lo peor es que se esconden… https://t.co/8rAO6k3Gzd",23,139,5.086956521739131,0,0
2018-09-22 00:10:34,1244,Surquillo,@rajusillo Jajaja mariconcita lok,4,33,7.5,0,0
2018-09-22 00:10:39,179,Santiago de Surco,@gildatrkovic @RadioExitosaPe @Phill_Butters #ChauExitosa,4,57,13.5,1,0
2018-09-22 00:10:46,1244,Surquillo,@MrTotoQ DM,2,11,5.0,0,0
2018-09-22 00:10:47,68,Breña,"Viernes de tomar

El tren e ir a casa a dormir 😴

:D
#tgif #viernes #leavingtheoffice #findesemana #weekendtime… https://t.co/6JbJMRdn7I",16,136,6.105263157894737,5,0
2018-09-22 00:10:58,1244,Surquillo,@MrTotoQ JAJAJA BROMA,3,21,6.333333333333333,0,0
2018-09-22 00:11:04,1,San Martin de Porres,"@Universitario Esos son los gestos que hace a nuestro equipo más grande, y dale U",15,81,4.466666666666667,0,0
2018-09-22 00:11:07,150,Santiago de Surco,@castane_pena @Phill_Butters @KikeBravoPrado @exitosape Correcto !,6,66,10.166666666666666,0,0
2018-09-22 00:11:21,1119,Santiago de Surco,"mándenmelo al perú, pls",4,23,5.0,0,0
2018-09-22 00:11:28,55,San isidro,Una obra de arte histórico-institucional.,5,41,7.4,0,0
2018-09-22 00:11:41,35,Peru,"La gente de @willaxtv son unos impresentables: Les mandé tres dibujos, los mande por la web y el correo, incluso ma… https://t.co/mECoZyOU5s",22,140,5.409090909090909,0,0
2018-09-22 00:11:42,96,Lima,Current mood 😝🙌🏼✌🏼 #mood #friyay #weekendvibes #outfitoftheday #noyogapants #perú 🇵🇪 #sillymoments #peaceout✌ @ Lim… https://t.co/My6AHT88ab,15,140,8.4,8,0
2018-09-22 00:11:44,394,Ate,@jfoviedo21 @natiibedoya Bistii birdi gimín 🙄,6,45,6.666666666666667,0,0
2018-09-22 00:11:50,9894,San isidro,"#INFORMES:
997082684 (Whatsapp).
@PichangaCeleste https://t.co/Euwp4vg2Pn",3,73,13.8,1,1
2018-09-22 00:12:13,33,Surquillo,"¡BATALLA BÍBLICA! 📖 

""Coro Regina Vs G.O. Jesús Obrero"" 😇 https://t.co/iy2UdodfBV",11,82,6.363636363636363,0,0
2018-09-22 00:12:23,133,San Borja,"Si es un tema de pedir perdón, tú debes comenzar desde hoy a pedir perdón a todos por apoyar, pertenecer y proteger… https://t.co/g6Z4W2ozDv",23,140,5.130434782608695,0,0
2018-09-22 00:12:39,40,Ate,"@KarlaSchaefer @padelriol Patricia no inviten lacras delincuenciales nauseabundas fujimoristas a vuestro programa,… https://t.co/JP8YSUlshv",13,139,9.76923076923077,0,0
2018-09-22 00:12:44,664,Surquillo,"Cuanto quisiera abrazarte y hablarte de todo él tiempo que estuvimos juntas
Reponer todo ese tiempo que nos quitaro… https://t.co/70kHQl9TUM",19,140,6.05,0,0
2018-09-22 00:12:51,202,Miraflores,Cállate que nadie re cree,5,25,4.2,0,0
2018-09-22 00:13:05,793,Ate,+,1,1,1.0,0,0
2018-09-22 00:13:24,1258,Lima,"Walking around yesterday, I happened to find a little shop that sells clothing items made by men &amp; women incarcerat… https://t.co/YcKFQpyyZA",21,144,5.904761904761905,0,0
2018-09-22 00:13:28,288,Miraflores,"Ahora pues. 

Mensaje al Hincha : Deja de echar mierda al jugador que defiende tu escudo. 

#ArribaAlianza… https://t.co/7RwJ09ecj9",18,131,6.111111111111111,1,0
2018-09-22 00:13:58,21,San Borja,@Critconst @RCTVenlinea Verdaderamente; me hizo llorar😣😣😣,6,57,8.666666666666666,0,0
2018-09-22 00:13:58,272,San Miguel,aún siendo emo nos generas una felicidad infinita 🌹 https://t.co/6jGBCm0Aah,10,75,6.6,0,0
2018-09-22 00:14:04,8,La victoria,PORQUE MA PÍA PIENSA QUE LOS TELEVIDENTES SON IGNORANTES?#EEGElGranClásico,9,74,7.333333333333333,0,0
2018-09-22 00:14:07,793,Lima,Se te hizo tarde,4,16,3.25,0,0
2018-09-22 00:14:12,10733,San Juan de Lurigancho,Vamos a seguirnos en ig si va? ungabrieelmas,8,44,4.625,0,0
2018-09-22 00:14:16,35,Peru,"El enlace que puse es de la Galeria de Fanarts que son Finalistas, para que saquen sus propias conclusiones. cc. @willaxtv",21,122,4.857142857142857,0,0
2018-09-22 00:14:22,793,Lima,El fin justifica los medios ??????,6,34,4.833333333333333,0,0
2018-09-22 00:15:05,2004,San isidro,Ese chape ummm nose me faltó quería q se comieran,10,49,4.0,0,0
2018-09-22 00:15:05,360,San Miguel,@Ivancar01 @iles1970 @ThickCakez Ella sí que me quebraría todos mis huesitos.,11,77,6.090909090909091,0,0
2018-09-22 00:15:11,130,San Borja,Que día de mierda! 😀🔫,5,21,3.4,0,0
2018-09-22 00:15:27,120,San isidro,¿Alguien que está leyendo a Sara Rooney cree que su primera novela es algo parecida a la película Mientras éramos jóvenes?,21,122,4.857142857142857,0,0
2018-09-22 00:15:29,680,Magdalena del Mar,Cuente uno de vaquero,4,21,4.5,0,0
2018-09-22 00:15:32,120,La Molina,Me piso la taba.. le voy a pegar🤬,8,33,3.25,0,0
2018-09-22 00:16:03,120,La Molina,@EquisDeOlazabal Linda visualización!💗,3,38,12.0,0,0
2018-09-22 00:16:11,395,Magdalena Vieja,"@agildemeisterrh Creo que el tema no pasa por el rating, pasa por cuestiones del contenido de la información que di… https://t.co/d8j0FjRIBu",21,140,5.714285714285714,0,0
2018-09-22 00:16:14,642,Comas,"@JanethLopez33 @DatosEEGOficial @estoesguerra_tv @MicheilleSoifer Pidan, que se valla patricio y denls 40 puntos",13,112,7.6923076923076925,0,1
2018-09-22 00:16:22,40,Ate,"@sigridbazan Meterse con niños es perverso y cobarde, ahora? Se caerá o se desplomara su candidatura??? Habla mudo",18,114,5.388888888888889,0,0
2018-09-22 00:16:27,408,San Borja,"FELIZ DIA A MI (@ Chili's in San Borja, Lima) https://t.co/XTqu2mCGer",11,69,5.363636363636363,0,0
2018-09-22 00:16:31,2097,San Borja,El se cree del ejecutivo ...,6,28,3.8333333333333335,0,0
2018-09-22 00:16:34,1591,San isidro,@KieranPrior What is the photo about?,6,37,5.333333333333333,0,0
2018-09-22 00:16:38,127,Miraflores,Cevichito 😍 🐟🍴 https://t.co/rEhTepQD46,4,38,8.75,0,0
2018-09-22 00:16:40,512,San isidro,@bonnetista7 A ver si en la Florida algunos salen a trotar el domingo......... apuesto si,15,89,5.0,0,0
2018-09-22 00:17:16,144,San Miguel,Clases weee 😆,3,13,3.6666666666666665,0,0
2018-09-22 00:17:17,14897,San Miguel,"@exitosape Se escucha claro, no hay manera de intervenir un programa independiente. 
@Phill_Butters siempre ha dado… https://t.co/ZYAsv3hWgz",17,140,7.235294117647059,0,0
2018-09-22 00:17:20,267,San isidro,Inauguración  de casacorperu en Av Santa Cruz. San Isidro https://t.co/VEAGM00LPw,11,81,7.1,0,0
2018-09-22 00:17:20,80,Jesús Maria,"@JCGonzalesA Felicitaciones a todos los CETPROS del País, articuladas al sistema educativo y con un catálogo labora… https://t.co/et6AobtNDx",18,140,6.833333333333333,0,0
2018-09-22 00:17:20,906,Miraflores,"Me decepciona y me da cólera, la gente que abusa de la buena voluntad que una puede tener.
Puedo estar riéndome y s… https://t.co/dV9AcHBJut",23,140,4.875,0,0
2018-09-22 00:17:21,49,Surquillo,"#PorqueEstaHembraNoLlora
@piscis_141 @MagalyTantachu1
@Armando5723
@Leonard84837251
@DreamsRaul
https://t.co/opOAHwwiXG",2,119,16.142857142857142,1,0
2018-09-22 00:17:45,385,San isidro,"Bien hecho por el @congresoperu !!

Vamos para adelante Perú !! 🇵🇪❤🇵🇪

https://t.co/wG2vBeI4UV",11,94,6.153846153846154,0,0
2018-09-22 00:17:54,512,San isidro,@ClubSCristal A ganar a ganar el domingo,7,40,4.857142857142857,0,0
2018-09-22 00:17:56,40,Ate,"@alvarezrodrich Vagasa de mierda, su mejor ejemplo la sra ""K"" nunca trabajo ni trabajará!!!",14,91,5.571428571428571,0,0
2018-09-22 00:17:59,6675,Santiago de Surco,@JuanBrionesAste 😂😂😂,2,20,9.5,0,0
2018-09-22 00:18:03,242,San Martin de Porres,El papi ya podrá visitar la tiendita de mi papicha @MariogU1924. Es un buen daaaaaaaato,15,87,4.866666666666666,0,0
2018-09-22 00:18:04,8,La victoria,MA PÍA PARO EL JUEGO  #EEGElGranClásico,7,39,5.5,1,0
